商品Id,商品名称,商品价格,商品Url,评价人数,好评率,中评率,差评率
67288157446,儿童一次性医用口罩3层无菌级学生专用M 50只装独立包装 防流感花粉雾霾白色 50只/盒【学生专用】,179.00,//item.jd.com/67288157446.html,40,1.0,0.0,0.0
68587576431,DHF东富海一次性使用口罩一次性口罩成人口罩含熔喷布非外科医用三层防护非儿童 10只,16.24,//item.jd.com/68587576431.html,10,1.0,0.0,0.0
68620653455,艾点（Ai Dian）医用口罩一次性使用医用口罩成人三层无纺布熔喷布防飞沫现货直发 【医用口罩】两盒100只（10片袋装）,235.00,//item.jd.com/68620653455.html,0,1.0,0.0,0.0
68039223332,[现货直发]一次性口罩男女透气成人三层加厚熔喷布防尘飞沫防护口罩 成人款50只,49.00,//item.jd.com/68039223332.html,160,0.97,0.03,0.0
68708610859,柯博文 儿童口罩 可爱薄透可水洗防晒男女时尚幼儿园3-15岁小学生开学 儿童9个装（粉色纯色）,22.90,//item.jd.com/68708610859.html,17449,0.92,0.035,0.045
67053513799,现货速发】东贝一次性医用外科口罩医院成人男女使用透气防飞沫医护防护口鼻罩医用口罩非n95 2包(共20只)一次性医用外科口罩,70.00,//item.jd.com/67053513799.html,170,1.0,0.0,0.0
67260501707,一次性儿童口罩30片熔喷无纺布防飞沫学生防尘阻隔面罩透气三层小孩子 儿童口罩60只【3岁-12岁】,178.00,//item.jd.com/67260501707.html,61,1.0,0.0,0.0
68370899055,【1片独立包装】儿童医用口罩 一次性医用外科口罩 +朝霞儿童kn95口罩 三层防护口罩 防雾霾防尘 【100个】儿童医用外科一次性口罩LH,485.00,//item.jd.com/68370899055.html,84,1.0,0.0,0.0
13932565073,防毒面具 喷漆防烟防尘 防护面罩农药甲醛工业化工全面口罩 七号滤毒 其他,89.00,//item.jd.com/13932565073.html,270,0.98,0.0,0.02
66787567531,【四层加厚】N95级医用防护口罩一次性医用口罩熔喷布防飞沫kn95口罩耳带式儿童成人学生独立包装现货 【防护套装】5只口罩+1瓶亚宝乙醇喷剂100ml,109.00,//item.jd.com/66787567531.html,853,0.95,0.027,0.023
67704358731,一次性使用医用口罩 50个/盒  18*9.5cm  L型 1盒,115.00,//item.jd.com/67704358731.html,5,1.0,0.0,0.0
67053513799,现货速发】东贝一次性医用外科口罩医院成人男女使用透气防飞沫医护防护口鼻罩医用口罩非n95 2包(共20只)一次性医用外科口罩,70.00,//item.jd.com/67053513799.html,170,1.0,0.0,0.0
67260501707,一次性儿童口罩30片熔喷无纺布防飞沫学生防尘阻隔面罩透气三层小孩子 儿童口罩60只【3岁-12岁】,178.00,//item.jd.com/67260501707.html,61,1.0,0.0,0.0
68370899055,【1片独立包装】儿童医用口罩 一次性医用外科口罩 +朝霞儿童kn95口罩 三层防护口罩 防雾霾防尘 【100个】儿童医用外科一次性口罩LH,485.00,//item.jd.com/68370899055.html,84,1.0,0.0,0.0
13932565073,防毒面具 喷漆防烟防尘 防护面罩农药甲醛工业化工全面口罩 七号滤毒 其他,89.00,//item.jd.com/13932565073.html,270,0.98,0.0,0.02
66787567531,【四层加厚】N95级医用防护口罩一次性医用口罩熔喷布防飞沫kn95口罩耳带式儿童成人学生独立包装现货 【防护套装】5只口罩+1瓶亚宝乙醇喷剂100ml,109.00,//item.jd.com/66787567531.html,853,0.95,0.027,0.023
67704358731,一次性使用医用口罩 50个/盒  18*9.5cm  L型 1盒,115.00,//item.jd.com/67704358731.html,5,1.0,0.0,0.0
1716195545,呼研所 工业防尘防霾劳保款口罩过滤芯耗材 防雾霾PM2.5电焊煤矿防尘防烟工业防粉尘滤片 粗效过滤片1对,2.00,//item.jd.com/1716195545.html,626,0.96,0.015,0.025
40678171293,诺伯豪斯 可水洗防尘聚氨酯儿童成人黑口罩男女秋透气 儿童黑色三枚装,23.00,//item.jd.com/40678171293.html,7572,0.97,0.01,0.02
67531833100,弘历【当天发货】儿童外科口罩医用+成人医用口罩+KN95过滤级别呼吸阀口罩 KN95儿童(粉色)5个,118.00,//item.jd.com/67531833100.html,250,0.94,0.06,0.0
66581798886,儿童口罩一次性男女小孩通用学生透气防唾沫颗粒物防尘病菌民用1口罩有现货 儿童10个,15.80,//item.jd.com/66581798886.html,409,0.95,0.035,0.015
68786217186,日本greennose绿鼻子一次性婴幼儿童口罩宝宝小孩透气防护罩学生 小狮子款-10枚装 6-12周岁,32.00,//item.jd.com/68786217186.html,2983,0.99,0.01,0.0
68631882683,庭七 KN95口罩一次性立体折叠防尘PM2.5防雾霾口罩 白色无阀双熔喷布层五层加厚防飞沫防护口罩 KN95防护口罩3只装,49.00,//item.jd.com/68631882683.html,12,1.0,0.0,0.0
68682161621,育星 一次性使用医用口罩3层 CE认证FDA 二十包（共200只）,435.00,//item.jd.com/68682161621.html,0,1.0,0.0,0.0
66339636028,红外（AMWPFYJO）纯黑色纯白色双层棉布口罩防尘保暖防寒成人口罩男女士可水洗 纯黑色【两只装】,9.90,//item.jd.com/66339636028.html,34,0.6,0.2,0.2
67207327446,FDA认证】KN95防护口罩 一次双层熔喷布五层无纺布PM2.5过滤防飞沫男女学生成人2只独立包装 KN95口罩4只（2只/袋）,56.00,//item.jd.com/67207327446.html,81,1.0,0.0,0.0
67267677090,3M防毒口罩防尘口罩1201防毒面具面罩防异味防装修喷漆防护农药喷洒油漆有机蒸气工业粉尘口罩 1203套装(1套) 防酸性气体,55.00,//item.jd.com/67267677090.html,199,0.95,0.013,0.037
23258087280,天宇舒防雾霾口罩男女秋冬戴眼镜防哈气不起雾透气pm2.5黑色保暖 口罩+三片滤片 S,38.80,//item.jd.com/23258087280.html,5850,0.97,0.021,0.009
67380540819,owgels 一次性口罩带熔喷层防护 蓝色三层男女通用 50片装,145.00,//item.jd.com/67380540819.html,0,1.0,0.0,0.0
68443025944,康博莱kn95口罩10个装一次性口罩过滤防尘透气防飞沫 男女成人通用加厚5层防护 10个,89.00,//item.jd.com/68443025944.html,8,1.0,0.0,0.0
65426531735,"京东国际	
MEO KW  防雾霾病毒口罩 防尘防雾霾 透气可清洗易呼吸防PM2.5 经典款 经典版礼盒装L*1+滤芯三片装 L",349.00,//item.jd.com/65426531735.html,98,0.92,0.08,0.0
65426531739,"京东国际	
MEO KW  防雾霾病毒口罩 防尘防雾霾 透气可清洗易呼吸防PM2.5 经典款 时尚版礼盒装S（365-425mm)*1",279.00,//item.jd.com/65426531739.html,98,0.92,0.08,0.0
68625591720,怡得 一次性医用口罩无菌粉色防护夏季透气黑色女儿童成人防病毒三层防护男女白色含熔喷布层【现货】 20只装【白色款】,57.80,//item.jd.com/68625591720.html,302,0.97,0.018,0.012
68603927309,久盾 50枚/盒 立体型一次性儿童防护三层过滤口罩熔喷布透气防病毒菌防飞沫灰尘 成人、儿童口罩 my 男女通用【一次性成人口罩】50枚/盒,155.00,//item.jd.com/68603927309.html,5,1.0,0.0,0.0
68516348488,宝泽 医用无菌一次性口罩医院医生用医护三层防护护理医疗口罩垫蓝色成人夏季防尘透气薄款 药监备案】医用口罩30只（无菌级）,86.00,//item.jd.com/68516348488.html,6,1.0,0.0,0.0
65997521480,暖骑士防尘呼吸阀口罩pm2.5 透气男女冬季防雾霾粉尘保暖纯棉可清洗 黑色口罩4只装（带过滤片）,79.00,//item.jd.com/65997521480.html,321,0.94,0.023,0.037
68667969866,锐盾 儿童一次性口罩 3D立体卡通儿童三层防护无纺布熔喷布口罩 大中小学生宝宝口罩透气幼儿面罩口罩 小熊蓝色【日本包装5支】【现货速发】,29.90,//item.jd.com/68667969866.html,153,1.0,0.0,0.0
68625289991,一次性医用外科口罩非无菌挂耳式防细菌防飞沫传播防病三层防护 【送消毒湿巾】100支医用外科口罩,228.00,//item.jd.com/68625289991.html,40,0.92,0.08,0.0
67223455756,松研棉布男女口罩儿童纯棉透气秋冬季易呼吸保暖防尘可清洗kn95口罩防病菌 成人滤片,19.90,//item.jd.com/67223455756.html,245,0.98,0.02,0.0
63574035105,Auberge口罩 儿童口罩 可水洗大人男女通用 防尘防护飞沫粉尘颗粒物升级3层复合材质 简。墨 M 码（体重30-65公斤）,68.00,//item.jd.com/63574035105.html,7095,0.98,0.014,0.006
67501879617,康贝尔 一次性儿童医用外科口罩喷熔无纺布三层防细菌防飞沫传播挂耳式儿童无菌口罩 20只,69.00,//item.jd.com/67501879617.html,109,1.0,0.0,0.0
65997521480,暖骑士防尘呼吸阀口罩pm2.5 透气男女冬季防雾霾粉尘保暖纯棉可清洗 黑色口罩4只装（带过滤片）,79.00,//item.jd.com/65997521480.html,321,0.94,0.023,0.037
68667969866,锐盾 儿童一次性口罩 3D立体卡通儿童三层防护无纺布熔喷布口罩 大中小学生宝宝口罩透气幼儿面罩口罩 小熊蓝色【日本包装5支】【现货速发】,29.90,//item.jd.com/68667969866.html,153,1.0,0.0,0.0
68625289991,一次性医用外科口罩非无菌挂耳式防细菌防飞沫传播防病三层防护 【送消毒湿巾】100支医用外科口罩,228.00,//item.jd.com/68625289991.html,40,0.92,0.08,0.0
67223455756,松研棉布男女口罩儿童纯棉透气秋冬季易呼吸保暖防尘可清洗kn95口罩防病菌 成人滤片,19.90,//item.jd.com/67223455756.html,245,0.98,0.02,0.0
63574035105,Auberge口罩 儿童口罩 可水洗大人男女通用 防尘防护飞沫粉尘颗粒物升级3层复合材质 简。墨 M 码（体重30-65公斤）,68.00,//item.jd.com/63574035105.html,7095,0.98,0.014,0.006
67501879617,康贝尔 一次性儿童医用外科口罩喷熔无纺布三层防细菌防飞沫传播挂耳式儿童无菌口罩 20只,69.00,//item.jd.com/67501879617.html,109,1.0,0.0,0.0
67996995799,致净 儿童防护口罩3D立体口罩kn95级防飞沫雾霾4层厚学生一次性口罩0-16岁 3-12岁带阀口罩15只蓝色(图案随机),86.00,//item.jd.com/67996995799.html,66,0.93,0.0,0.07
67490540317,DAFI口罩 kn95防护口罩自吸过滤防颗粒物呼吸器耳带式 防飞沫 10只/盒*3,368.00,//item.jd.com/67490540317.html,25,1.0,0.0,0.0
68284587465,致净 kf94口罩一次性口罩韩国柳叶形儿童成人口罩防尘透气粉尘儿童防护口罩男女防护kn95口罩 kn95带呼吸阀【10只独立包装】,89.00,//item.jd.com/68284587465.html,380,0.93,0.05,0.02
67103508834,圣琪诺 口罩医用 一次性医用外科口罩 三层加厚防护 可宝宝男女儿童小学生使用 50只外科口罩,148.80,//item.jd.com/67103508834.html,820,0.94,0.033,0.027
67664978419,海氏海诺一次性医用口罩耳挂式平面型10只装 医用10只,29.90,//item.jd.com/67664978419.html,81,0.95,0.05,0.0
67668207471,泰恩康T&K一次性医用口罩成人8只装自封口三层含熔喷布透气轻薄无菌舒适挂耳【现货急发 医用口罩蓝色2包【共16只,32.80,//item.jd.com/67668207471.html,6,1.0,0.0,0.0
66808837701,弘历 儿童医用口罩 一次性防护熔喷布 防飞沫学生+成人医用口罩 成人医用口罩【100个装】,198.00,//item.jd.com/66808837701.html,326,0.91,0.016,0.074
67051416947,口罩kn95防飞沫防雾霾男女成人防尘一次性透气口罩多层防护 成人款1只,19.90,//item.jd.com/67051416947.html,36,1.0,0.0,0.0
67917898365,萨克斯顿（SAXTON）一次性口罩防尘透气防护三层独立装囗罩加厚成人口鼻罩 100个三层一次性非独口罩【蓝色】,221.20,//item.jd.com/67917898365.html,105,0.92,0.0,0.08
65946988339,3M 耐适康8550舒适保暖口罩 成年男女青少年儿童防护防尘透气保暖面罩 骑行防风防尘可水洗 青少年男款 S码黑色,32.00,//item.jd.com/65946988339.html,440,0.96,0.015,0.025
31338535971,防尘口罩过滤棉1206款活性炭滤芯防灰粉工业粉尘kn95滤棉 kn95活性炭滤棉20片,45.00,//item.jd.com/31338535971.html,106,1.0,0.0,0.0
68709815520,深中海儿童口罩一次性口罩细菌颗粒物防护非外科口罩口罩 10只M码【儿童口罩】,33.00,//item.jd.com/68709815520.html,20,0.66,0.174,0.166
66678370356,清新源 一次性口罩成人三层防尘花粉防雾霾透气易呼吸防护含熔喷布口罩 50只装 【非独立装】一次性口罩三层50只装,159.00,//item.jd.com/66678370356.html,2,1.0,0.0,0.0
68415585190,萨克斯顿（SAXTON） 口罩一次性防护口罩防飞沫透气男女时尚黄色粉色口罩50只 黄色口罩 25  片,81.00,//item.jd.com/68415585190.html,26,1.0,0.0,0.0
68276389224,绿洁（LJ）儿童口罩一次性防飞沫婴儿女小孩婴幼儿0-1-3岁2男宝宝熔喷布透气呼吸阀 女宝呼吸阀款4-12岁（12枚）,107.91,//item.jd.com/68276389224.html,111,0.93,0.07,0.0
57059483212,居安思一次性防尘口罩男女无纺布透气防尘口罩防飞沫花粉骑行餐饮服务口罩 三层蓝色（10只装）,15.80,//item.jd.com/57059483212.html,2690,0.98,0.005,0.015
68443765418,维德（WELLDAY）医用外科口罩儿童一次性熔喷布无菌防尘防柳絮透气防护成人现货 一次性医用口罩10个*5,128.80,//item.jd.com/68443765418.html,0,1.0,0.0,0.0
68225202959,萨克斯顿（SAXTON）一次性口罩防尘夏季薄款防雾霾防飞沫 透气一层蓝色粉色白色 蓝色二层(50片非独立包装),90.00,//item.jd.com/68225202959.html,0,1.0,0.0,0.0
68415580170,萨克斯顿（SAXTON） 一次性口罩夏季薄款50片一二层透气防晒女神单层粉色非独立装 一层粉色 50片/包,75.20,//item.jd.com/68415580170.html,31,1.0,0.0,0.0
41288910502,松研棉布男女口罩儿童纯棉透气秋冬季易呼吸保暖防尘可清洗kn95口罩防病菌 儿童粉色,32.10,//item.jd.com/41288910502.html,245,0.98,0.02,0.0
68507564823,致净 一次性粉色口罩一次性防护三层现货防飞沫防尘透气成人熔喷无纺布口鼻罩 KN95无阀-8只,69.00,//item.jd.com/68507564823.html,103,0.87,0.051,0.079
69123477053,蓝禾医疗 医用外科口罩 【50只/盒】蓝色（非独立包装）,140.00,//item.jd.com/69123477053.html,12,1.0,0.0,0.0
31646251431,适美佳插片口罩棉布可水洗男女骑行佩戴防尘舒适透气潮款配送过滤芯 深蓝配8片滤芯,22.90,//item.jd.com/31646251431.html,402,0.97,0.008,0.022
68738560196,【现货速发】儿童口罩一次性无纺布熔喷布3D款三层轻薄透气防尘防飞沫学生口罩非医用非独立包装 【7至15岁】小学生3D款  30片（买二减10）,79.00,//item.jd.com/68738560196.html,536,0.96,0.012,0.028
68415580170,萨克斯顿（SAXTON） 一次性口罩夏季薄款50片一二层透气防晒女神单层粉色非独立装 一层粉色 50片/包,75.20,//item.jd.com/68415580170.html,31,1.0,0.0,0.0
41288910502,松研棉布男女口罩儿童纯棉透气秋冬季易呼吸保暖防尘可清洗kn95口罩防病菌 儿童粉色,32.10,//item.jd.com/41288910502.html,245,0.98,0.02,0.0
68507564823,致净 一次性粉色口罩一次性防护三层现货防飞沫防尘透气成人熔喷无纺布口鼻罩 KN95无阀-8只,69.00,//item.jd.com/68507564823.html,103,0.87,0.051,0.079
69123477053,蓝禾医疗 医用外科口罩 【50只/盒】蓝色（非独立包装）,140.00,//item.jd.com/69123477053.html,12,1.0,0.0,0.0
31646251431,适美佳插片口罩棉布可水洗男女骑行佩戴防尘舒适透气潮款配送过滤芯 深蓝配8片滤芯,22.90,//item.jd.com/31646251431.html,402,0.97,0.008,0.022
68738560196,【现货速发】儿童口罩一次性无纺布熔喷布3D款三层轻薄透气防尘防飞沫学生口罩非医用非独立包装 【7至15岁】小学生3D款  30片（买二减10）,79.00,//item.jd.com/68738560196.html,536,0.96,0.012,0.028
68003157375,innomed隆泰一次性使用医用口罩 带熔喷层 3层防尘透气男女成人通用 医用口罩 50片装,129.50,//item.jd.com/68003157375.html,132,1.0,0.0,0.0
69141207406,欣呼吸独立包装一次性医用儿童口罩无菌三层透气带熔喷层过滤同于学生儿童医用外科口罩 学生6-14岁一盒50片,165.00,//item.jd.com/69141207406.html,3,1.0,0.0,0.0
65527699781,idMASK 多彩护盾组件（此商品为外壳，口罩和滤芯需另外购买） 蓝色 M中号,129.00,//item.jd.com/65527699781.html,399,0.96,0.023,0.017
13119251426,迈盾 智能口罩电动电子防雾霾pm2.5活性炭防霾防甲醛口罩男女骑行运动防护口罩面具携式净化器孕妇 成人款-珊瑚粉,228.00,//item.jd.com/13119251426.html,689,0.95,0.031,0.019
68587576432,DHF东富海一次性使用口罩一次性口罩成人口罩含熔喷布非外科医用三层防护非儿童 20只,31.32,//item.jd.com/68587576432.html,8,1.0,0.0,0.0
10782299617,3M 1211防尘口罩KN90雾霾PM2.5面具工业防粉尘水泥粉打磨抛光夏季透气口罩 1213防尘面具(1套),47.50,//item.jd.com/10782299617.html,484,0.97,0.003,0.027
68427496071,锐盾 儿童一次性口罩 ce认证海外直邮 三层防护N99熔喷布口罩大中小学生宝宝口罩透气幼儿面罩口罩 狐狸蓝花(50支)小童3-12岁,199.00,//item.jd.com/68427496071.html,180,1.0,0.0,0.0
66791102087,现货植护口罩一次性民用防护防尘透气男女普通平板简易包装 平板式口罩中号*5只【适合8-15岁】,11.90,//item.jd.com/66791102087.html,331,0.95,0.05,0.0
67017627545,现货发货10只装一次性使用外科口罩 ，耳挂式外科口罩 1袋10支装,30.00,//item.jd.com/67017627545.html,3,1.0,0.0,0.0
67053815865,口罩kn95防飞沫防雾霾男女成人防尘多层防护一次性透气口罩 成人款1只,19.90,//item.jd.com/67053815865.html,17,1.0,0.0,0.0
69190001444,永康洁 一次性医用外科单只独立包装三层防护熔喷布防尘透气防病菌防飞沫蓝色 耳挂式口罩【现货秒发】 单只独立精品*1只,15.00,//item.jd.com/69190001444.html,3,1.0,0.0,0.0
68294513178,XAXR 一次性防护口罩熔喷布无纺布防尘防唾沫透气轻薄成人3层 民用一次性口罩 50只装,99.00,//item.jd.com/68294513178.html,2,1.0,0.0,0.0
